species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Gordius albopunctatus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius angulatus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius aquaticus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius balcanicus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius balticus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;BOLD,FE;1;2;1;;;895910
Gordius borisphaenicus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;ITIS;gap;
Gordius dectici;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius digitatus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius elongiporus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius germanicus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius helveticus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius impressus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius karwendeli;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius muelleri;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;FE;gap;
Gordius panighettensis;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius pavlovskii;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius pesici;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius pioltii;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius plicatulus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius robustus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;0;6;0;ITIS;gap;976220
Gordius setiger;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius sinareolatus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius spiridonovi;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius tatrensis;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius terminosetosus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius tirolensis;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Gordius undulatus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;FE;;;;;gap;
Paragordius tricuspidatus;Nematomorpha;Gordiida;Gordioidea;Gordiidae;BOLD,FE;1;1;1;ITIS;;895928
