species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cryptops anomalans;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;BOLD,FE;32;37;11;FE;;275421
Cryptops beroni;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops beshkovi;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops canariensis;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops compositus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops corcyraeus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops croaticus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;BOLD,FE;2;2;0;FE;;1021616
Cryptops dianae;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops garganensis;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops hispanus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops hortensis;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;BOLD,FE;82;92;2;FE;;376051
Cryptops illyricus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops jeanneli;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops kosswigi;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops lobatus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops longicornis;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops medius;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops parisi;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;BOLD,FE;88;93;7;FE;;376052
Cryptops punicus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;2;3;1;;;259492
Cryptops rucneri;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops similis;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops sublitoralis;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
Cryptops trisulcatus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;1;2;1;FE;;505829
Cryptops umbricus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;BOLD,FE;1;1;1;FE;;744159
Cryptops vulcanicus;Arthropoda;Chilopoda;Scolopendromorpha;Cryptopidae;FE;;;;;gap;
