species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Setaria equina;Nematoda;Chromadorea;Spirurida;Setariidae;BOLD,FE;3;3;1;FE;;30017
Setaria tundra;Nematoda;Chromadorea;Spirurida;Setariidae;BOLD,FE;25;40;1;;;30016
