species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acmira catherinae;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;;;;ITIS;gap;370432
Aricidea aberrans;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;;;;;gap;
Aricidea abranchiata;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD,WORMS;0;7;0;;gap;641220
Aricidea albatrossa;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;0;1;0;;gap;944064
Aricidea annae;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;1;1;0;;;1150655
Aricidea antennata;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;1;6;1;ITIS;;370434
Aricidea cerrutii;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;9;12;3;;;706580
Aricidea hartmanae;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;1;7;0;;;944061
Aricidea hartmani;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD,WORMS;1;1;1;;;706597
Aricidea katarinae;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;0;1;0;;gap;770592
Aricidea laubieri;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;2;2;1;;;660264
Aricidea minuta;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;8;16;2;;;122727
Aricidea mirunekoa;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;1;1;1;;;660266
Aricidea neosuecica;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;;;;;gap;
Aricidea parabelgica;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;0;1;0;;gap;944062
Aricidea quadrilobata;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;8;14;1;ITIS;;598190
Aricidea roberti;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;2;3;2;;;944058
Aricidea simonae;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;0;6;0;;gap;785402
Aricidea suecica;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;7;9;5;ITIS;;598186
Aricidea wassi;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;9;11;1;;;660285
Cirrophorus branchiatus;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD,WORMS;1;2;1;WORMS;;674525
Cirrophorus eliasoni;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD,WORMS;;;;ITIS;gap;944057
Cirrophorus furcatus;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;0;3;0;WORMS;gap;541663
Levinsenia flava;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;1;1;1;WORMS;;660291
Levinsenia gracilis;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD,WORMS;35;58;9;WORMS;;122732
Levinsenia kantauriensis;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;2;5;1;;;674526
Paradoneis armata;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;2;2;1;WORMS;;923557
Paradoneis drachi;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;;;;;gap;
Paradoneis harpagonea;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;;;;WORMS;gap;
Paradoneis ilvana;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD,WORMS;5;7;3;;;572427
Paradoneis lyra;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD,WORMS;6;13;2;WORMS;;378443
Paradoneis mikeli;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;0;2;0;;gap;944056
Paraonella myriamae;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;BOLD;0;1;0;;gap;944065
Paraonides myriamae;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;;;;WORMS;gap;
Paraonides neapolitana;Annelida;Polychaeta;Polychaeta_incertae_sedis;Paraonidae;WORMS;;;;WORMS;gap;
