species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Agamermis cobbi;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Agamermis sinuosa;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Amphimermis elegans;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;FE;gap;
Amphimermis ghilarovi;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;FE;gap;
Amphimermis litoralis;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis albicans;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;FE;gap;
Hexamermis arsenoides;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;FE;gap;
Hexamermis artjuckowskii;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis brevis;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;FE;gap;
Hexamermis cornuta;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis elongatus;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis ferghanensis;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis incisura;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis lineata;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis pratensis;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis pusilla;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Hexamermis stepposis;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Melolonthimermis hagmeireri;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;FE;gap;
Mermis nigrescens;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Oesophagomermis brevivaginata;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Oesophagomermis hydrophilis;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Oesophagomermis terricola;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;FE;gap;
Pheromermis myrmecophila;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;FE;gap;
Pheromermis vesparum;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Pheromermis villosa;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Psammomermis alechini;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Psammomermis conjuncta;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Psammomermis cornicularis;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Psammomermis filiformis;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Psammomermis korsakovi;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Psammomermis kulagini;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Psammomermis minor;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Tunicamermis melolonthae;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
Utriculimermis microcaudata;Nematoda;Adenophorea;Mermithida;Mermithidae;FE;;;;;gap;
