species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Phyllognathopus coecus;Arthropoda;Maxillopoda;Harpacticoida;Phyllognathopodidae;FE;;;;FE;gap;
Phyllognathopus paludosus;Arthropoda;Maxillopoda;Harpacticoida;Phyllognathopodidae;FE;;;;;gap;
Phyllognathopus viguieri;Arthropoda;Maxillopoda;Harpacticoida;Phyllognathopodidae;FE;8;26;1;ITIS;;455459
