species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Crossaster papposus;Echinodermata;Asteroidea;Valvatida;Solasteridae;BOLD,WORMS;98;121;1;WORMS;;32889
Crossaster squamatus;Echinodermata;Asteroidea;Valvatida;Solasteridae;BOLD,WORMS;14;19;1;WORMS;;221876
Cuenotaster Involutus;Echinodermata;Asteroidea;Valvatida;Solasteridae;BOLD;;;;WORMS;gap;398934;213254
Lophaster furcifer;Echinodermata;Asteroidea;Valvatida;Solasteridae;BOLD,WORMS;5;6;1;ITIS;;221881
Paralophaster antarcticus;Echinodermata;Asteroidea;Valvatida;Solasteridae;BOLD;13;17;8;WORMS;;213252
Solaster earlli;Echinodermata;Asteroidea;Valvatida;Solasteridae;WORMS;;;;;gap;
Solaster endeca;Echinodermata;Asteroidea;Valvatida;Solasteridae;BOLD;27;30;1;WORMS;;112295
Solaster glacialis;Echinodermata;Asteroidea;Valvatida;Solasteridae;WORMS;;;;WORMS;gap;
Solaster regularis;Echinodermata;Asteroidea;Valvatida;Solasteridae;BOLD;24;52;4;WORMS;;193712
Solaster syrtensis;Echinodermata;Asteroidea;Valvatida;Solasteridae;WORMS;;;;;gap;
