species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Anansi insidiator;Arthropoda;Arachnida;Araneae;Mimetidae;FE;;;;ITIS;gap;
Ermetus koreanus;Arthropoda;Arachnida;Araneae;Mimetidae;FE;;;;ITIS;gap;
Ero aphana;Arthropoda;Arachnida;Araneae;Mimetidae;BOLD,FE,iNat;35;36;1;FE;;320249
Ero cambridgei;Arthropoda;Arachnida;Araneae;Mimetidae;BOLD,FE;8;17;2;;;384291
Ero flammeola;Arthropoda;Arachnida;Araneae;Mimetidae;FE;;;;FE;gap;
Ero furcata;Arthropoda;Arachnida;Araneae;Mimetidae;BOLD,FE,iNat;20;33;2;FE;;286982
Ero quadrituberculata;Arthropoda;Arachnida;Araneae;Mimetidae;FE;;;;;gap;
Ero septemspinosa;Arthropoda;Arachnida;Araneae;Mimetidae;BOLD;2;2;1;;;771157
Ero tenebrosa;Arthropoda;Arachnida;Araneae;Mimetidae;BOLD;1;1;1;;;949558
Ero tuberculata;Arthropoda;Arachnida;Araneae;Mimetidae;BOLD,FE,iNat;5;7;0;FE;;807699
Mimetus laevigatus;Arthropoda;Arachnida;Araneae;Mimetidae;BOLD,FE;24;24;1;FE;;320250
Mimetus monticola;Arthropoda;Arachnida;Araneae;Mimetidae;FE;;;;FE;gap;
