species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Diblemma donisthorpei;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Gamasomorpha insularis;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;FE;gap;
Heteroonops spinimanus;Arthropoda;Arachnida;Araneae;Oonopidae;BOLD,FE;31;35;4;FE;;530448
Ischnothyreus lymphaseus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Ischnothyreus velox;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Oonopinus angustatus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;FE;gap;
Oonopinus ionicus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;0;1;0;;gap;834798
Oonops amoenus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Oonops domesticus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;0;2;0;;gap;834835
Oonops lubricus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Oonops mahnerti;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Oonops placidus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Oonops procerus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;0;2;0;;gap;834856
Oonops pulcher;Arthropoda;Arachnida;Araneae;Oonopidae;BOLD,FE;3;5;0;FE;;809475
Oonops tubulatus;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Opopaea concolor;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;FE;gap;
Opopaea punctata;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;FE;gap;
Opopaea santschii;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Orchestina algerica;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Orchestina dubia;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Orchestina ebriola;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Orchestina furcillata;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Orchestina longipes;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Orchestina pavesii;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Orchestina setosa;Arthropoda;Arachnida;Araneae;Oonopidae;FE;0;1;0;;gap;835244
Orchestina simoni;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;;gap;
Pelicinus mahei;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;FE;gap;
Silhouettella loricatula;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;FE;gap;
Tapinesthis inermis;Arthropoda;Arachnida;Araneae;Oonopidae;FE;;;;FE;gap;
Triaeris stenaspis;Arthropoda;Arachnida;Araneae;Oonopidae;BOLD,FE;4;4;1;;;298805
