species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Clubiona aducta;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona alpicola;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;4;4;1;;;701154
Clubiona andreinii;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona atra;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona bashkirica;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona brevipes;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;56;63;2;;;384328
Clubiona caerulescens;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;21;25;1;;;389878
Clubiona caliginosa;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona comta;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE,iNat;196;198;2;FE;;372039
Clubiona congentilis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona corticalis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE,iNat;34;36;2;;;361488
Clubiona decora;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona deterrima;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona diniensis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona diversa;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;13;17;1;;;452915
Clubiona facilis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona frisia;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;11;11;1;;;722018
Clubiona frutetorum;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;8;19;1;;;235578
Clubiona genevensis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;FE;gap;
Clubiona germanica;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;13;13;2;;;455690
Clubiona glauca;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona governetonis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona hilaris;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona juvenis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;3;5;1;;;608478
Clubiona kulczynskii;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;137;139;1;FE;;207335
Clubiona leucaspis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona lutescens;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;52;57;1;;;235579
Clubiona marmorata;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona minor;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona mollis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona mykolai;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;0;2;0;;gap;766280
Clubiona neglecta;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;21;24;1;;;235580
Clubiona norvegica;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;93;95;4;FE;;87805
Clubiona pallens;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona pallidula;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;155;157;1;FE;;309846
Clubiona phragmitis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE,iNat;44;51;3;FE;;349505
Clubiona prasina;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona pseudominor;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona pseudoneglecta;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;1;1;1;;;527350
Clubiona pulchella;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona putris;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona reclusa;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;32;38;1;;;385687
Clubiona rhetymnonis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona riparia;Arthropoda;Arachnida;Araneae;Clubionidae;FE;87;88;2;;;217260
Clubiona rosserae;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona rubicunda;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona rubripes;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona ruffoi;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona saltuum;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona saxatilis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;1;1;0;FE;;817261
Clubiona similis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;FE;gap;
Clubiona stagnatilis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;27;28;2;FE;;384302
Clubiona subsultans;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE,iNat;30;31;1;FE;;389877
Clubiona subtilis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;15;29;1;;;235581
Clubiona terrestris;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;102;109;1;;;264516
Clubiona trivialis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD,FE;150;154;1;FE;;87806
Clubiona vegeta;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;FE;gap;
Clubiona virgulata;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Clubiona viridis;Arthropoda;Arachnida;Araneae;Clubionidae;FE;;;;;gap;
Porrhoclubiona diniensis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD;13;13;2;;;950005
Porrhoclubiona genevensis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD;6;10;2;;;950004
Porrhoclubiona leucaspis;Arthropoda;Arachnida;Araneae;Clubionidae;BOLD;15;15;1;;;950007
