species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Plutomurus abchasicus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Plutomurus baschkiricus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;FE;gap;
Plutomurus carpaticus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Plutomurus jeleznovozskii;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Plutomurus kelasuricus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Plutomurus sorosi;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Plutomurus unidentatus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;FE;gap;
Pogonognathellus flavescens;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE;82;93;11;FE;;314311
Pogonognathellus longicornis;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE,iNat;14;16;4;FE;;660970
Tomocerina minuta;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE;19;19;2;FE;;701022
Tomocerus asiaticus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tomocerus baudoti;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE;0;2;0;;gap;140140
Tomocerus botanicus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tomocerus catalanus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tomocerus christianseni;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tomocerus lamelliger;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;FE;gap;
Tomocerus lividus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tomocerus minor;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE;204;211;14;ITIS;;96752
Tomocerus mixtus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE;0;1;0;;gap;1078174
Tomocerus noricus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tomocerus problematicus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE;0;8;1;;gap;398038
Tomocerus punctatus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tomocerus sibiricus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;32;32;2;;;470914
Tomocerus vasconicus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tomocerus vulgaris;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE,iNat;23;33;9;FE;;342422
Tritomurus falcifer;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tritomurus macrocephalus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;;gap;
Tritomurus scutellatus;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;BOLD,FE;1;11;1;FE;;360873
Tritomurus terrestralis;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;FE;;;;FE;gap;
