species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Agrenia bidenticulata;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;10;15;1;FE;;96773
Agrenia riparia;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;1;1;1;;;681396
Anurophorus alpinus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus atlanticus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;4;4;1;FE;;176793
Anurophorus balcellsi;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus barroudensis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus cuspidatus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus fulvus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus konseli;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus laricis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;13;19;1;FE;;176814
Anurophorus lydiae;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus massoudi;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus oredonensis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus palearcticus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;7;7;2;;;176825
Anurophorus racovitzai;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus satchelli;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Anurophorus septentrionalis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;17;21;2;;;176833
Anurophorus serratus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus spinosus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus stepposus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Anurophorus unguiculus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Appendisotoma abiskoensis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Appendisotoma absoloni;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Appendisotoma bisetosa;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Appendisotoma franzi;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Appendisotoma juliannae;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Appendisotoma nidicola;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Archisotoma besselsii;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;;;;ITIS;gap;237128
Archisotoma heraultensis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Archisotoma interstitialis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;2;2;2;FE;;701015
Archisotoma martae;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Archisotoma megalops;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;2;2;1;;;237129
Archisotoma nigricans;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Archisotoma poinsotae;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Archisotoma polaris;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;3;3;1;FE;;15542
Archisotoma pulchella;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;1;6;1;FE;;237131
Archisotoma quadrioculata;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Archisotoma subbrucei;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Archisotoma theae;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;4;8;0;;;730568
Archisotoma vareli;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Axelsonia littoralis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE,WORMS;;;;FE;gap;
Ballistura albertinae;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Ballistura borealis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;14;14;2;FE;;1077929
Ballistura filifera;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;0;4;0;FE;gap;1022737
Ballistura fitchi;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Ballistura hankoi;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Ballistura palustris;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Ballistura richardi;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Ballistura schoetti;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;8;13;2;FE;;314315
Ballistura tuberculata;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Coloburella cassagnaui;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Coloburella linnaniemii;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Coloburella vandeli;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;;gap;
Coloburella zangherii;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;0;4;0;FE;gap;176980
Cryptopygus albaredai;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Cryptopygus bipunctatus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;;;;FE;gap;176668
Cryptopygus clavatus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;6;6;1;WORMS;;176676
Cryptopygus debilis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Cryptopygus delamarei;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Cryptopygus exilis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Cryptopygus orientalis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Cryptopygus ponticus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;176707
Cryptopygus posteroculata;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Cryptopygus scapelliferus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Cryptopygus thermophilus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;;;;ITIS;gap;176720
Cryptopygus triglenus;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Desoria blekeni;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;1;8;1;FE;;701014
Desoria blufusata;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;7;8;1;FE;;701027
Desoria calderonis;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD;12;12;1;;;1126150
Desoria divergens;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Desoria duodecimoculata;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Desoria fennica;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;BOLD,FE;1;1;1;FE;;701036
Desoria fjellbergi;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;
Desoria germanica;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;FE;;;;FE;gap;83150
