species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acanthocope annulatus;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;0;1;0;;gap;175007
Acanthocope armata;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Acanthocope carinata;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Amuletta abyssorum;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;WORMS;gap;
Aspidarachna clypeata;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD;1;8;0;WORMS;;683909
Baeonectes muticus;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD,WORMS;8;9;0;WORMS;;527964
Baeonectes pygmea;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD;2;2;0;;;770562
Bathyopsurus abyssicolus;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;WORMS;gap;
Belonectes parvus;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;WORMS;gap;
Disconectes coxalis;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Disconectes furcatus;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD,WORMS;5;20;3;WORMS;;527962
Disconectes latirostris;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD,WORMS;0;15;1;WORMS;gap;527961
Disconectes phalangium;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD,WORMS;6;11;3;WORMS;;527965
Disconectes picardi;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;WORMS;gap;
Echinozone arctica;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD;5;8;1;WORMS;;683925
Echinozone coronata;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD,WORMS;4;6;2;WORMS;;683905
Eurycope brevirostris;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD,WORMS;1;9;1;;;785382
Eurycope complanata;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;1;3;1;;;164167
Eurycope cornuta;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD,WORMS;8;33;2;;;683912
Eurycope dahli;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;13;37;1;;;936127
Eurycope elianae;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD;1;6;1;;;936128
Eurycope errabunda;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Eurycope hanseni;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD;5;18;1;;;597976
Eurycope hessleri;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Eurycope inermis;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD;26;215;3;;;527959
Eurycope iphthima;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Eurycope laticuneata;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Eurycope longiflagrata;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;1;2;1;;;956429
Eurycope nobili;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Eurycope producta;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD,WORMS;6;148;3;;;527960
Eurycope ratmanovi;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Eurycope septentrionalis;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Eurycope vasinae;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Ilyarachna bergendahli;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
Ilyarachna bicornis;Arthropoda;Malacostraca;Isopoda;Munnopsidae;BOLD;2;5;1;;;175161
Ilyarachna calva;Arthropoda;Malacostraca;Isopoda;Munnopsidae;WORMS;;;;;gap;
