species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Amphiduros fuscescens;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD,WORMS;7;9;1;WORMS;;83158;667905
Dalhousiella carpenteri;Annelida;Polychaeta;Phyllodocida;Hesionidae;WORMS;;;;;gap;
Gyptis golikovi;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD,WORMS;3;5;2;WORMS;;199523
Gyptis mackiei;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD,WORMS;1;4;1;;;83718
Gyptis propinqua;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD,WORMS;16;19;2;WORMS;;199524
Hesione splendida;Annelida;Polychaeta;Phyllodocida;Hesionidae;WORMS;1;2;1;WORMS;;923555
Hesione steenstrupii;Annelida;Polychaeta;Phyllodocida;Hesionidae;WORMS;;;;;gap;
Hesiospina aurantiaca;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD;15;24;2;WORMS;;506747
Leocrates atlanticus;Annelida;Polychaeta;Phyllodocida;Hesionidae;WORMS;8;8;1;WORMS;;378407
Leocrates chinensis;Annelida;Polychaeta;Phyllodocida;Hesionidae;WORMS;8;11;3;WORMS;;81854
Neogyptis rosea;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD;10;17;1;WORMS;;656952;169098
Nereimyra aphroditoides;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD,WORMS;33;33;1;WORMS;;257259
Nereimyra punctata;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD,WORMS;48;52;1;WORMS;;25269
Nereimyra woodsholea;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD;29;30;1;WORMS;;25268
Oxydromus agilis;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD;17;17;2;WORMS;;541669
Oxydromus flexuosus;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD;;;;WORMS;gap;83160
Oxydromus pallidus;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD;34;34;1;WORMS;;955778
Oxydromus vittatus;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD;40;45;1;WORMS;;729481
Podarkeopsis capensis;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD,WORMS;1;1;1;WORMS;;660265
Podarkeopsis galangaui;Annelida;Polychaeta;Phyllodocida;Hesionidae;WORMS;;;;;gap;
Podarkeopsis helgolandicus;Annelida;Polychaeta;Phyllodocida;Hesionidae;WORMS;1;3;1;WORMS;;667904
Psamathe fusca;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD;16;20;1;WORMS;;211497
Syllidia armata;Annelida;Polychaeta;Phyllodocida;Hesionidae;BOLD,WORMS;28;29;2;WORMS;;105876
