species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Bhawania goodei;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;WORMS;3;3;2;WORMS;;921022
Calamyzas amphictenicola;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;BOLD,WORMS;4;5;1;;;641105
Chrysopetalum debile;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;BOLD,WORMS;4;8;1;WORMS;;487984
Dysponetus bipapillatus;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;WORMS;;;;;gap;
Dysponetus caecus;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;BOLD,WORMS;6;8;2;WORMS;;729482
Dysponetus gracilis;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;WORMS;;;;;gap;
Dysponetus joeli;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;BOLD;8;8;1;;;955799
Dysponetus paleophorus;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;BOLD;2;2;1;WORMS;;955789
Dysponetus pygmaeus;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;BOLD,WORMS;4;10;0;;;714453
Paleanotus chrysolepis;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;WORMS;1;2;1;;;1136080
Paleanotus schmardai;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;WORMS;;;;;gap;
Vigtorniella ardabilia;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;BOLD;15;16;1;;;211802
Vigtorniella zaikai;Annelida;Polychaeta;Phyllodocida;Chrysopetalidae;WORMS;1;1;1;WORMS;;920917
