species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Bela cycladensis;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Bela menkhorsti;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Bela nebula;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;0;4;1;WORMS;gap;642805
Bela oceanica;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Bela powisiana;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD;0;1;0;WORMS;gap;673969
Bela zonata;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Benthomangelia antonia;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Benthomangelia decapitata;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Curtitoma decussata;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;;;;WORMS;gap;
Curtitoma trevelliana;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD;0;1;0;WORMS;gap;964310
Curtitoma violacea;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD;6;6;1;WORMS;;770257;964309
Mangelia attenuata;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;1;2;1;WORMS;;600104
Mangelia barashi;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia brusinae;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Mangelia callosa;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia costata;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;;;;WORMS;gap;708835
Mangelia difficilis;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia indistincta;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia jerbaensis;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Mangelia macra;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;ITIS;gap;
Mangelia multilineolata;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia paciniana;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia pallaryi;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia pontica;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Mangelia sandrii;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia scabrida;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Mangelia sicula;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia taeniata;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Mangelia tenuicosta;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia unifasciata;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Mangelia vauquelini;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Obesotoma gigas;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Obesotoma simplex;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;0;1;0;;gap;964312
Obesotoma woodiana;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Oenopota cinerea;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;2;6;1;WORMS;;647002
Oenopota convexigyra;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Oenopota declivis;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Oenopota dictyophora;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;;gap;
Oenopota elegans;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;1;3;0;WORMS;;964314
Oenopota graphica;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Oenopota harpa;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;1;1;1;WORMS;;740191
Oenopota impressa;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;1;1;0;WORMS;;964308
Oenopota obliqua;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Oenopota pingelii;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;WORMS;;;;WORMS;gap;
Oenopota pyramidalis;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD,WORMS;;;;WORMS;gap;964313
Propebela harpularia;Mollusca;Gastropoda;Neogastropoda;Mangeliidae;BOLD;1;1;1;WORMS;;964315
