species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Lima excavata;Mollusca;Bivalvia;Limida;Limidae;BOLD,WORMS;;;;ITIS;gap;103978
Lima lima;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;WORMS;gap;
Lima marioni;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;WORMS;gap;
Limaria hians;Mollusca;Bivalvia;Limida;Limidae;BOLD,WORMS;1;8;1;WORMS;;30932;948239
Limaria loscombi;Mollusca;Bivalvia;Limida;Limidae;BOLD;3;9;0;WORMS;;674377;152134
Limaria pellucida;Mollusca;Bivalvia;Limida;Limidae;BOLD;3;4;2;WORMS;;754037;311456
Limaria tuberculata;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;WORMS;gap;
Limatula gwyni;Mollusca;Bivalvia;Limida;Limidae;BOLD,WORMS;0;20;0;WORMS;gap;674386
Limatula hyperborea;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;;gap;
Limatula jeffreysi;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;WORMS;gap;
Limatula laminifera;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;WORMS;gap;
Limatula similis;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;WORMS;gap;
Limatula subauriculata;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;;gap;
Limatula subovata;Mollusca;Bivalvia;Limida;Limidae;WORMS;;;;WORMS;gap;
Limatula sulcata;Mollusca;Bivalvia;Limida;Limidae;BOLD;0;1;0;;gap;948240
Limea crassa;Mollusca;Bivalvia;Limida;Limidae;BOLD;1;11;0;WORMS;;887442
