species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Mainothrus badius;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;BOLD,FE;0;9;0;ITIS;gap;753426
Mucronothrus nasalis;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;BOLD,FE;14;22;1;ITIS;;753433
Oribatula tablasoti;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;ITIS;gap;
Trhypochthoniellus crassus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;FE;gap;
Trhypochthoniellus excavatus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;FE;gap;
Trhypochthoniellus longiseta;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;BOLD;1;5;1;;;752105;535300
Trhypochthoniellus longisetus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;BOLD,FE;15;15;1;FE;;1060370
Trhypochthoniellus setosus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;FE;gap;
Trhypochthoniellus trichosus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;FE;gap;
Trhypochthonius cladonicolus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;BOLD,FE;1;2;1;ITIS;;202874;762713
Trhypochthonius conspectus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;;gap;
Trhypochthonius hammeri;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;;gap;
Trhypochthonius japonicus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;BOLD;4;7;2;;;654566
Trhypochthonius monodactylus;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;;gap;
Trhypochthonius nigricans;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;BOLD,FE;;;;ITIS;gap;1060368
Trhypochthonius scelerotricha;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;FE;;;;FE;gap;
Trhypochthonius tectorum;Arthropoda;Arachnida;Sarcoptiformes;Trhypochthoniidae;BOLD,FE;492;518;7;FE;;182041
