species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Achipteria acuta;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;BOLD,FE;;;;ITIS;gap;957470
Achipteria alpinus;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Achipteria bicarinata;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Achipteria coleoptrata;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;BOLD,FE;488;503;30;FE;;208820
Achipteria cucullata;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Achipteria elegans;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Achipteria hasticeps;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Achipteria holomonensis;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Achipteria longesensillus;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Achipteria magna;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;BOLD;5;7;1;;;1133723
Achipteria major;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Achipteria minuscula;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Achipteria mixta;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Achipteria oudemansi;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Achipteria quadridentata;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Achipteria redux;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Achipteria regalis;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Achipteria sellnicki;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Anachipteria acuta;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Anachipteria deficiens;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Anachipteria dubia;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Anachipteria howardi;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;78;79;1;ITIS;;182033
Anachipteria latitecta;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Anachipteria major;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Campachipteria bella;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;BOLD,FE;;;;ITIS;gap;535271
Campachipteria fanzagoi;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;ITIS;gap;
Campachipteria nivalis;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;ITIS;gap;
Cerachipteria digita;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Cerachipteria franzi;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Cerachipteria fusiger;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Cerachipteria jugata;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Palmitalia latilamellata;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Parachipteria fanzagoi;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;BOLD;3;6;1;;;1060363
Parachipteria nicoleti;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Parachipteria patavina;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Parachipteria petiti;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;BOLD,FE;3;3;2;;;1133319
Parachipteria punctata;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;BOLD,FE;8;40;2;FE;;480971
Parachipteria snowdonensis;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Parachipteria weigmanni;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Pseudachipteria agenjoi;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Pseudachipteria floresiana;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Pseudachipteria insularis;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Pseudachipteria magna;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;BOLD;0;3;0;;gap;856919
Pseudachipteria magnus;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Tectoribates ornatus;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
Tectoribates proximus;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;ITIS;gap;
Tectoribates punctata;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;;gap;
Tectoribates tecta;Arthropoda;Arachnida;Sarcoptiformes;Achipteriidae;FE;;;;FE;gap;
