species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Avenzoaria arenarii;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Avenzoaria australis;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Avenzoaria calidridis;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;1;1;1;FE;;783074
Avenzoaria grallatoris;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Avenzoaria limicoli;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Avenzoaria limocolae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Avenzoaria philomachi;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Avenzoaria terekiae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Avenzoaria totani;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;3;3;1;FE;;300630
Avenzoaria tringae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Bdellorhynchus oxyurae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Bdellorhynchus polymorphus;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;0;2;0;;gap;783063
Bonnetella fusca;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Bregetovia limosae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Bregetovia mucronata;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Bregetovia obtusolobata;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Bregetovia selenura;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Bychovskiata charadrii;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Bychovskiata dubia;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Bychovskiata hypoleuci;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Bychovskiata pseudocharadrii;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Bychovskiata squatarolae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;1;2;1;FE;;783073
Bychovskiata subcharadrii;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Capelloptes flagellicaulus;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Laronyssus marinus;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;1;1;1;FE;;708897
Laronyssus martini;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Pomeranzevia ninnii;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;1;1;1;FE;;300604
Pomeranzevia numenii;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Pseudavenzoaria ochropodis;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Rafalskiata rackae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Scutomegninia ibidis;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Scutomegninia major;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Scutomegninia minuta;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;0;1;0;;gap;783066
Scutomegninia phalacrocoracias;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Scutomegninia serrulata;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Zachvatkinia caspica;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Zachvatkinia chlidoniae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Zachvatkinia isolata;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;BOLD;79;79;1;;;654866
Zachvatkinia issykkulica;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Zachvatkinia larica;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;;gap;
Zachvatkinia puffini;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Zachvatkinia stercorarii;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;BOLD;4;4;1;;;654867
Zachvatkinia sternae;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
Zygochelifer flammeus;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;FE;;;;FE;gap;
