species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Analloptes buettikeri;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Analloptes falcinelli;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Analloptes megnini;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Beaucournuella loculosa;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Dogielacarus uncitibia;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Dubininia accipitrina;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Glaucalges attenuatus;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;BOLD,FE;2;2;1;FE;;200133
Gymnalloptes pallens;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Gymnalloptes quadrisetatus;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Ingrassia colymbi;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Ingrassia fissitarsa;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Ingrassia forcipata;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Ingrassia minuta;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Ingrassia oceanica;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Ingrassia oceanodromae;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Ingrassia philomachi;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;1;1;1;;;783095
Ingrassia slonskiana;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Ingrassia veligera;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Ingrassiella discigera;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Leptosphyra centropoda;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Metingrassia minutidisca;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Pteralloptes stellaris;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Tectingrassia avosetta;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Tectingrassia gracilipes;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Tectingrassia pilosa;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
Tectingrassia truncatifolia;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Vingrassia velata;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;1;3;1;FE;;783097
Xolalges scaurus;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;;gap;
Xolalgoides alexeevi;Arthropoda;Arachnida;Sarcoptiformes;Xolalgidae;FE;;;;FE;gap;
