species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Ethiovertex elisae;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Hypovertex lenticulatus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Lamellovertex caelatus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;2;2;1;FE;;303131
Latovertex hungaricus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Latovertex laticuspis;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;FE;gap;
Neoscutovertex glaber;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Provertex delamarei;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Provertex kuhnelti;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Provertex mailloli;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex alpinus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;0;3;0;;gap;506455
Scutovertex bilineatus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex bulgaricus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex glandulosus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex granulatus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;FE;gap;
Scutovertex lacustris;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex minutus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;BOLD,FE;44;56;5;WORMS;;166221
Scutovertex niger;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex pannonicus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;2;2;1;;;506456
Scutovertex perforatulus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex pictus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;2;2;2;;;303135
Scutovertex pilosetosus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex pseudomaculatus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex punctatus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex sculptus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;BOLD,FE;71;84;20;ITIS;;166219
Scutovertex serratus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
Scutovertex siculus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;FE;gap;
Scutoverticosus insperatus;Arthropoda;Arachnida;Sarcoptiformes;Scutoverticidae;FE;;;;;gap;
