species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aleurodamaeus hungaricus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Aleurodamaeus setosus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Allodamaeus femoratus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Allodamaeus hispanicus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Allodamaeus parvulus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Allodamaeus pusillus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Allodamaeus rossicus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Allodamaeus starki;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Arthrodamaeus bicristatus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Arthrodamaeus cereus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Arthrodamaeus mediterraneus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Arthrodamaeus octosetosus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Arthrodamaeus reticulatus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Arthrodamaeus rosarius;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Gymnodamaeus aprofundatus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Gymnodamaeus bicostatus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;BOLD,FE;4;7;1;FE;;300584
Gymnodamaeus exilior;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Gymnodamaeus gibbus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Gymnodamaeus nitidus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Gymnodamaeus quadriseta;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Gymnodamaeus sculptus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Jacotella austriaca;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Jacotella glaber;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Jacotella ornata;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Jacotella reticulata;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
Nortonella helveticus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Plesiodamaeus craterifer;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;FE;gap;
Plesiodamaeus ornatus;Arthropoda;Arachnida;Sarcoptiformes;Gymnodamaeidae;FE;;;;;gap;
