species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cymbaeremaeus cymba;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;BOLD,FE;39;48;4;ITIS;;166224
Cymbaeremaeus lamellatus;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;;;;;gap;
Cymbaeremaeus tibialis;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;;;;;gap;
Scapheremaeus corniger;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;;;;ITIS;gap;
Scapheremaeus guerinii;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;;;;FE;gap;
Scapheremaeus palustris;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;2;4;1;FE;;216796
Scapheremaeus patella;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;;;;ITIS;gap;
Scapheremaeus reticulatus;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;;;;FE;gap;
Scapheremaeus subcorniger;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;;;;;gap;
Scapheremaeus tricarinatus;Arthropoda;Arachnida;Sarcoptiformes;Cymbaeremaeidae;FE;;;;;gap;
