species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Allobelba interlamellaris;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;;;;ITIS;gap;1133313
Damaeus alienus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus arvernensis;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus auritus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD;0;5;0;;gap;738010
Damaeus boreus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;;;;ITIS;gap;738026
Damaeus clavipes;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD;8;11;2;;;738027
Damaeus crassispinosus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;ITIS;gap;
Damaeus curtus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus dugesii;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Damaeus fageti;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;ITIS;gap;
Damaeus firmus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus flagellifer;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Damaeus foroliviensis;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus glabriseta;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Damaeus interlamellaris;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Damaeus italicus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus longipes;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus longitarsalis;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;ITIS;gap;208822
Damaeus maximus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus nidicola;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;ITIS;gap;
Damaeus nivalis;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;ITIS;gap;
Damaeus nodipes;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus onustus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;9;17;3;;;738008
Damaeus ornatus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus ortizi;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus pomboi;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus propinquus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus quadrihastatus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus recasensi;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;10;10;4;;;1133302
Damaeus selgae;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus sufflexus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus tatricus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;ITIS;gap;
Damaeus tecticola;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD;;;;ITIS;gap;485511
Damaeus torquisetosus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Damaeus torvus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Damaeus verticillipes;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;ITIS;gap;
Epidamaeus affinus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus aleinikovae;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus berlesei;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Epidamaeus bituberculatus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Epidamaeus bituperculatus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD;0;5;1;;gap;485517
Epidamaeus farinosus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Epidamaeus flexispinosus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus ibericus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus kamaensis;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;0;5;0;FE;gap;485528
Epidamaeus karelicus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus plesiomorphicus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus plumosus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus pseudotatricus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus pyrenaicus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus quadrituberculatus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus setiger;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Epidamaeus subiasi;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Epidamaeus tenuipes;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Hypodamaeus auritus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Hypodamaeus brevitibialis;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;3;7;1;FE;;781071
Hypodamaeus crispatus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Hypodamaeus echinopus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Hypodamaeus kulczynskii;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Hypodamaeus riparius;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;;;;FE;gap;485514
Hypodamaeus smirnovi;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Hypodamaeus tauricus;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
Metabelba papillipes;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;5;7;2;FE;;645577
Metabelba pulverosa;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;BOLD,FE;3;13;2;;;480978
Mirobelba grancanariae;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Neobelba pseudopapillipes;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Nortonbelba italica;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;;gap;
Paradamaeus clavipes;Arthropoda;Arachnida;Sarcoptiformes;Damaeidae;FE;;;;FE;gap;
