species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acidoproctus moschatae;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Aegypoecus brevicollis;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Aegypoecus perspicuus;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Aegypoecus trigonoceps;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Alcedoffula alcedinis;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Anaticola angustolimbatus;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Anaticola anseris;Arthropoda;Insecta;Psocodea;Philopteridae;BOLD,FE;14;25;3;FE;;169654
Anaticola beieri;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;;gap;
Anaticola boetticheri;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;;gap;
Anaticola branderi;Arthropoda;Insecta;Psocodea;Philopteridae;FE;1;2;1;;;940375
Anaticola clangulae;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;1148660
Anaticola crassicornis;Arthropoda;Insecta;Psocodea;Philopteridae;BOLD,FE;36;103;8;FE;;169656
Anaticola fuligulae;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Anaticola klockenhoffi;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;;gap;
Anaticola mergiserrati;Arthropoda;Insecta;Psocodea;Philopteridae;FE;6;11;2;FE;;940387
Anaticola phoenicopteri;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Anaticola punctulatus;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Anaticola rheinwaldi;Arthropoda;Insecta;Psocodea;Philopteridae;BOLD,FE;1;3;1;;;940290
Anaticola rubromaculatus;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Anaticola tadornae;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Anatoecus adustus;Arthropoda;Insecta;Psocodea;Philopteridae;FE;;;;FE;gap;
Anatoecus cygni;Arthropoda;Insecta;Psocodea;Philopteridae;FE;4;5;1;FE;;940370
Anatoecus dentatus;Arthropoda;Insecta;Psocodea;Philopteridae;BOLD,FE;46;80;2;FE;;940368
Anatoecus icterodes;Arthropoda;Insecta;Psocodea;Philopteridae;BOLD,FE;2;3;0;FE;;940291
