species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Belaphotroctes atlanticus;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Belaphotroctes ghesquierei;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Embidopsocus enderleini;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;FE;gap;
Embidopsocus minor;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;FE;gap;
Liposcelis aconae;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis albothoracica;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis arenicola;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis ayosae;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis bicolor;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;FE;gap;
Liposcelis bostrychophila;Arthropoda;Insecta;Psocodea;Liposcelididae;BOLD,FE,iNat;47;52;3;;;172908
Liposcelis brunnea;Arthropoda;Insecta;Psocodea;Liposcelididae;BOLD,FE;7;8;2;FE;;542796
Liposcelis canariensis;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis compacta;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis corrodens;Arthropoda;Insecta;Psocodea;Liposcelididae;BOLD,FE;19;21;2;FE;;596430
Liposcelis decolor;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;17;19;2;FE;;172907
Liposcelis edaphica;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis entomophila;Arthropoda;Insecta;Psocodea;Liposcelididae;BOLD,FE;45;54;4;FE;;524406
Liposcelis formicaria;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;FE;gap;
Liposcelis keleri;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis kyrosensis;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis mendax;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;1;1;1;;;715903
Liposcelis meridionalis;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;FE;gap;
Liposcelis myrmecophila;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis obscura;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis orghidani;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis paeta;Arthropoda;Insecta;Psocodea;Liposcelididae;BOLD,FE;120;131;4;;;524407
Liposcelis paetula;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis palatina;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis pearmani;Arthropoda;Insecta;Psocodea;Liposcelididae;BOLD,FE;0;1;0;;gap;737132
Liposcelis picta;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis priesneri;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis pubescens;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis pulchra;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis rufa;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;4;4;1;;;715905
Liposcelis rugosa;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis semicaeca;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis silvarum;Arthropoda;Insecta;Psocodea;Liposcelididae;BOLD,FE;4;7;4;FE;;596431
Liposcelis tricolor;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
Liposcelis uxoris;Arthropoda;Insecta;Psocodea;Liposcelididae;FE;;;;;gap;
